MANLY	Captain Morgan Original Spiced	810.00
MANLY	Smirnoff Vodka 80 Prf	792.48
MCGREGOR	Jose Cuervo Especial Reposado Flask	98.88
MCGREGOR	Korski Vodka	976.56
MCGREGOR	Paramount White Rum	97.50
MCGREGOR	Arrow Peppermint Schnapps	97.28
MCGREGOR	Balvenie 12yr Doublewood Single Malt Scotch	97.24
MELBOURNE	Seagrams 7 Crown Bl Whiskey	958.32
MELBOURNE	Smirnoff Vodka 80 Prf Pet	929.10
MELBOURNE	Jim Beam	887.76
MELBOURNE	Crown Royal Canadian Whisky	859.32
MELBOURNE	Black Velvet Traveler	837.60
MERRILL	Jose Cuervo Especial Reposado Square	99.00
MERRILL	Black Velvet Traveler	94.08
MERRILL	Kinky Blue	90.00
MERRILL	Captain Morgan Spiced Rum	888.72
MERRILL	Sailor Jerry Spiced Navy Rum	86.88
MINDEN	Jim Beam Kentucky Fire	94.44
MINDEN	Jose Cuervo Especial Silver	94.44
MINDEN	Black Velvet Traveler	94.20
MINDEN	Mccormick Vodka	91.80
MINDEN	Fireball Cinnamon Whiskey Mini Dispenser	89.16
MONTROSE	Hawkeye Vodka	997.44
MONTROSE	Smirnoff Vodka 80 Prf	95.67
MONTROSE	Jagermeister Liqueur	88.02
MONTROSE	Titos Vodka	86.88
MONTROSE	Captain Morgan White	81.00
Madrid	Black Velvet	94.08
Madrid	Jagermeister Liqueur	91.60
Madrid	UV Whipped	9.75
Madrid	Jameson	67.47
Madrid	Skol Vodka Traveler	65.52
Malvern	Canadian Ltd Whisky	69.12
Malvern	Five O'clock Vodka	60.72
Malvern	Crown Royal	271.32
Malvern	Black Velvet	179.16
Malvern	Malibu Coconut Rum	134.88
Manchester	Jose Cuervo Golden Margarita	94.50
Manchester	Jack Daniels Old #7 Black Lbl Flat	94.50
Manchester	Jose Cuervo Silver w/1L Classic Margarita Mix	94.44
Manchester	Windsor Canadian Pet	85.08
Manchester	Jack Daniels Old #7 Black Lbl	828.36
Maquoketa	Paramount White Rum	99.45
Maquoketa	Beefeater Gin	98.94
Maquoketa	Five Star	97.80
Maquoketa	Jose Cuervo Golden Margarita	94.50
Maquoketa	Popov Vodka 80 Prf	92.28
Mechanicsville	Mccormick Vodka Pet	64.80
Mechanicsville	Hawkeye Vodka	627.84
Mechanicsville	Smirnoff Vodka 80 Prf	148.56
Mechanicsville	Svedka Vodka	132.66
Mechanicsville	Black Velvet	110.64
Mediapolis	Five O'clock Vodka	86.40
Mediapolis	Fireball Cinnamon Whiskey	80.82
Mediapolis	Black Velvet	7.85
Mediapolis	Deep Eddy Sweet Tea	67.50
Mediapolis	Uv Red (cherry) Vodka	51.75
Merrill	Five O'clock Vodka	65.16
Merrill	Jack Daniels Old #7 Black Lbl Flat	126.00
Minden	Burnett's Vodka 80 Prf	6.72
Minden	Crown Royal	271.32
Minden	Five O'clock Vodka	182.16
Minden	Captain Morgan Original Spiced Rum Pet	13.59
Minden	Admiral Nelson Spiced Rum	103.98
Montrose	Fireball Cinnamon Whisky	96.00
Montrose	Jose Cuervo Especial Reposado Tequila	94.44
Montrose	Black Velvet	94.20
Montrose	Southern Comfort Pet	93.00
Montrose	Crown Royal Canadian Whisky	72.00
Mount Pleasant	Kessler Blend Whiskey	99.18
Mount Pleasant	Jose Cuervo Especial Reposado Square	99.00
Mount Pleasant	Black Velvet Toasted Caramel	972.48
Mount Pleasant	Ciroc Peach	97.10
Mount Pleasant	Jose Cuervo Golden Margarita	94.50
NEW SHARON	Canadian Mist Whisky	98.28
NEW SHARON	Midnight Moon Blackberry	84.00
NEW SHARON	Paramount Peach Flavored Brandy	82.20
NEW SHARON	Southern Comfort	724.48
NEW SHARON	Calvert Extra Bl Whiskey	70.92
NEW VIRGINIA	Uv Blue (raspberry) Vodka	920.40
NEW VIRGINIA	Jameson	872.60
NEW VIRGINIA	Paramount Peppermint Schnapps	847.48
NEW VIRGINIA	Seagrams Extra Dry Gin	824.64
NEW VIRGINIA	Malibu Coconut Rum	823.88
NEWTON	Absente	990.01
NEWTON	French Kiss Tropical Liqueur Mini	99.36
NEWTON	Kahlua Tin	99.00
NEWTON	Smirnoff Watermelon Vodka	985.43
NEWTON	Bacardi Gold Rum Pet	982.59
NORTH LIBERTY	Bird Dog Bourbon	990.00
NORTH LIBERTY	Phillips Root Beer Schnapps	99.00
NORTH LIBERTY	Brown Jug Bourbon Cream	99.00
NORTH LIBERTY	Crown Royal Maple Mini	99.00
NORTH LIBERTY	Russell's Reserve 10YR	989.58
Neola	UV Vodka PET	98.94
Neola	Hawkeye Vodka	16.74
Neola	Black Velvet	13.83
Neola	New Amsterdam Vodka	126.00
Neola	Admiral Nelson Spiced Rum	103.98
New Hampton	G & W Bourbon	83.10
New Hampton	Canadian Ltd Whisky	82.26
New Hampton	Dr. Mcgillicuddy's Cherry Schnapps	77.94
New Hampton	Jose Cuervo Authentic Lime Margarita	73.80
New Hampton	Sunny Brook Blend Whiskey	70.86
New Sharon	Black Velvet	94.20
New Sharon	Hawkeye Vodka	193.68
New Sharon	Captain Morgan Original Spiced	163.08
New Sharon	Smirnoff Vodka 80 Prf	148.56
Nora Springs	Five O'clock Vodka	259.20
Nora Springs	Smirnoff Vodka 80 Prf	171.12
Norway	Black Velvet	94.08
Norway	Admiral Nelson Spiced Rum	8.67
OAKLAND	Black Velvet Mini	999.72
OAKLAND	Jose Cuervo Especial Reposado Square	99.00
OAKLAND	Five O'clock Gin	985.18
OAKLAND	McCormick Vodka Mini	985.04
OAKLAND	Lady Bligh Spiced Rum	983.37
OGDEN	Canadian Mist	99.54
OGDEN	Jose Cuervo Especial Reposado Square	99.00
OGDEN	Canadian Club Whisky	987.24
OGDEN	Crown Royal Black	977.55
OGDEN	Five O'clock PET Vodka	972.24
OKOBOJI	Crown Royal Canadian Whisky	994.42
OKOBOJI	Admiral Nelson Spiced Rum	987.78
OKOBOJI	Dewars White Label Scotch	967.80
OKOBOJI	Southern Comfort	934.26
OKOBOJI	Uv Blue (raspberry) Vodka	912.74
Oakland	Paramount White Rum	90.45
Oakland	Canadian Club Whisky	76.40
Oakland	Five O'clock Vodka	743.76
Oakland	Five O'clock Gin	71.98
Oakland	Absente	68.02
Ogden	Jack Daniels Old #7 Black Lbl	93.44
Ogden	Burnett's Vodka 80 Prf	85.32
Ogden	Admiral Nelson Spiced Rum	8.67
Ogden	Skol Vodka	65.52
Ogden	Five O'clock Vodka	64.80
Orange City	UV Vodka PET	98.94
Orange City	Paramount Blackberry Brandy	98.64
Orange City	Kinky Blue	90.00
Orange City	Uv Citruv (citrus) Vodka	9.75
Orange City	Uv Red (cherry) Vodka	9.75
Otho	Five Star	79.20
Otho	Black Velvet Toasted Caramel	121.56
Ottuwma	Canadian Mist Canadian Why Pet	99.54
Ottuwma	Dekuyper Signature Creme De Banana	94.56
Ottuwma	Sauza Cien Anos Reposado	94.44
Ottuwma	Hawkeye Blue Raspberry Vodka	90.24
Ottuwma	Grey Goose Vodka	90.00
PACIFIC JUNCTION	Buchanan's 12 Yr Deluxe Scotch	999.75
PACIFIC JUNCTION	Canadian Mist	99.54
PACIFIC JUNCTION	Midnight Moon Apple Pie w/Pourer & 2 Shot Glasses	99.00
PACIFIC JUNCTION	Jose Cuervo Especial Reposado Flask	989.52
PACIFIC JUNCTION	Black Velvet Cinnamon Rush Mini	98.19
PAULLINA	Burnett's Vodka 80 Prf	975.54
PAULLINA	Hawkeye Blue Raspberry Vodka	97.58
PAULLINA	Kapali Coffee Liqueur	96.96
PAULLINA	Absolut Vanilia	96.21
PAULLINA	Tequila Rose w/2 Shot Glasses	90.36
PEOSTA	Jose Cuervo Especial Silver	99.00
PEOSTA	Dr. Mcgillicuddy's Cherry Schnapps	986.30
PEOSTA	UV Cake Vodka	98.88
PEOSTA	Captain Morgan Original Spiced Rum Pet	972.00
PEOSTA	Captain Morgan Spiced Rum Mini	97.95
PLEASANTVILLE	Grey Goose Vodka L'orange	99.84
PLEASANTVILLE	Early Times 36 Mo Ky Str Bourbon	98.74
PLEASANTVILLE	Sailor Jerry Spiced Navy Rum	944.74
PLEASANTVILLE	Jack Daniels Old #7 Black Lbl Flat	940.39
PLEASANTVILLE	Grey Goose Vodka	926.83
PRIMGHAR	Captain Morgan Long Island Iced Tea	99.00
PRIMGHAR	Cabin Still Str Bourbon	987.12
PRIMGHAR	Tequila Rose Liqueur	969.96
PRIMGHAR	Tooters Blu-Dacious Kamikazi Mini	94.88
PRIMGHAR	Hpnotiq	90.81
Pacific Junction	Uv Blue (raspberry) Vodka	98.94
Pacific Junction	Black Velvet	94.08
Pacific Junction	McCormick Vodka	74.40
Pacific Junction	Jack Daniel's Tennessee Fire	280.32
Pacific Junction	Hornitos Gold	25.98
Panora	Black Velvet	94.20
Panora	Jack Daniel's Tennessee Fire	93.44
Panora	Dekuyper Luscious Peachtree Schnapps	9.45
Panora	Lord Calvert Canadian Whisky	89.76
Panora	Burnett's Vodka 80 Prf	85.32
Paullina	Black Velvet	94.20
Paullina	Phillips Root Beer Schnapps	8.25
Paullina	Fireball Cinnamon Whisky	8.00
Paullina	Crown Royal	67.83
Paullina	Grey Goose Vodka	55.48
Pleasantville	Hawkeye Vodka	72.96
Pleasantville	Bacardi Superior Rum	7.50
Pleasantville	Titos Vodka	57.92
Pleasantville	Crown Royal Canadian Whisky	56.46
Pleasantville	Jack Daniels Old #7 Black Lbl	46.02
Pocahontas	Paramount Blackberry Brandy	98.64
Pocahontas	Seagrams V.o. Bl Canadian Whisky Pet	96.00
Pocahontas	Everclear Alcohol	94.50
Pocahontas	Rich & Rare Canadian Whisky	80.82
Pocahontas	Tooters Blu-Dacious Kamikazi Mini	8.63
Polk City	Burnett's Vodka 80 Prf	80.64
Polk City	Desert Island Long Island Ice Tea Cocktail	72.48
Polk City	Glenlivet 12YR	70.44
Polk City	Nikolai Vodka	62.28
Polk City	Chi-Chi's Mexican Mudslide	55.50
Postville	Paramount Sloe Gin	97.56
Postville	Christian Bros Brandy	35.50
Postville	Black Velvet Mini	30.60
Postville	Admiral Nelson Spiced Rum	103.98
Primghar	Phillips Root Beer Schnapps	99.00
Primghar	Black Velvet	94.08
Primghar	Jim Beam Honey Mini	8.10
Primghar	Captain Morgan Spiced Rum Mini	7.20
Primghar	Crystal Head Vodka	69.96
RAYMOND	Canadian Mist	99.54
RAYMOND	Fleischmann's Preferred Bl Whiskey	99.00
RAYMOND	Parrot Bay Orange Pineapple Dream	98.88
RAYMOND	Ciroc Pineapple	98.64
RAYMOND	Canadian Mist Whiskey Pet	97.92
REMSEN	Kahlua w/Absolut 50ml & White Russian Glass	98.94
REMSEN	UV Whipped	96.50
REMSEN	Bartenders Hot Sex	95.04
REMSEN	Forty Creek	949.02
REMSEN	Dekuyper Buttershots	945.36
Robins	Fireball Cinnamon Whiskey PET	323.28
Robins	Smirnoff 80prf Mini	22.42
Robins	Fireball Cinnamon Whisky	192.00
Robins	Captain Morgan 100 Proof Spiced Rum	188.88
Robins	Hawkeye Vodka	184.80
Ruthven	Patron Tequila Silver	40.50
Ruthven	Lauder's	36.84
Ruthven	Paramount Gin	25.80
Ruthven	Canadian Reserve Whisky	176.64
Ruthven	Paramount Amaretto	12.16
SCHALLER	Jose Cuervo Especial Reposado Tequila	961.91
SCHALLER	Bacardi Party Drinks Hurricane	93.23
SCHALLER	Southern Comfort	923.19
SCHALLER	Margaritaville Classic Lime Margarita	9.53
SCHALLER	Dekuyper Sour Apple	89.39
SHEFFIELD	Seagrams 7 Crown Bl Whiskey	990.60
SHEFFIELD	Jose Cuervo Especial Reposado Square	99.00
SHEFFIELD	Hennessy VS	98.88
SHEFFIELD	Seagrams Vodka	96.84
SHEFFIELD	Smirnoff Vodka 80 Prf Mini	89.63
SIOUX CENTER	Fleischmann's Royal Vodka 80 Prf	997.92
SIOUX CENTER	Bacardi Superior Rum Mini	99.72
SIOUX CENTER	Smirnoff Cherry	99.04
SIOUX CENTER	Svedka Grapefruit Jalapeno	99.04
SIOUX CENTER	Midnight Moon Apple Pie w/Pourer & 2 Shot Glasses	99.00
SOLON	Frangelico Liqueur	981.24
SOLON	Sobieski Vodka	98.88
SOLON	Paramount Cherry Flavored Brandy	98.52
SOLON	Hornitos Lime Shot	98.40
SOLON	Beefeater Gin	976.66
ST ANSGAR	Jose Cuervo Especial Reposado Square	98.94
ST ANSGAR	Dekuyper Hot Damn!	979.65
ST ANSGAR	Paramount Creme De Menthe/white	97.90
ST ANSGAR	Kessler Blend Whiskey	966.42
ST ANSGAR	Stolichnaya Premium Vodka 80 Proof (lv)	96.77
ST LUCAS	Phillips Root Beer Schnapps	99.00
ST LUCAS	Cointreau Liqueur	94.94
ST LUCAS	Paramount Sloe Gin	93.00
ST LUCAS	Arrow Raspberry Schnapps	85.56
ST LUCAS	Paramount Creme De Cacao/dark	83.64
STATE CENTER	Cruzan Mango Rum	99.23
STATE CENTER	Dekuyper Luscious Peachtree Schnapps	980.25
STATE CENTER	Bacardi Superior Rum Pet	980.22
STATE CENTER	Cruzan Black Cherry Rum	98.24
STATE CENTER	Southern Comfort	961.28
SWEA CITY	Red Stag Spiced	99.30
SWEA CITY	Midnight Moon Cranberry	99.00
SWEA CITY	Midnight Moon Apple Pie w/Pourer & 2 Shot Glasses	99.00
SWEA CITY	Absolut w/Cranberry Juice	98.94
SWEA CITY	Black Velvet Cinnamon Rush Mini	96.72
Schleswig	Black Velvet	94.08
Schleswig	Calico Jack Cherry	9.45
Schleswig	Absolut Swedish Vodka 80 Prf	89.96
Schleswig	Jack Daniels Old #7 Black Lbl	85.02
Schleswig	Jameson	84.68
Scranton	Black Velvet	183.66
Scranton	Five O'clock Vodka	129.60
Sergeant Bluff	Crown Royal Regal Apple Mini	99.27
Sergeant Bluff	Uv Blue (raspberry) Vodka	98.94
Sergeant Bluff	UV Candy Bar	9.75
Sergeant Bluff	Dekuyper Buttershots Schnapps	9.45
Sergeant Bluff	Jameson	89.96
Seymour	Five O'clock Vodka	64.80
Seymour	Captain Morgan Spiced Rum	162.00
Seymour	Crown Royal	140.34
Shelby	Chi-Chi's Mexican Mudslide	9.75
Shelby	Chi-Chi's Strawberry Margarita W/tequila	9.75
Shelby	Seagrams Extra Dry Gin	9.74
Shelby	99 Cinnamon Mini	8.91
Shelby	Jim Beam Mini	8.10
Shellsburg	Dekuyper Buttershots Schnapps	9.45
Shellsburg	Dekuyper Luscious Peachtree Schnapps	9.45
Shellsburg	Jim Beam	88.15
Shellsburg	Hennessy Vs Cognac	85.47
Shellsburg	Jack Daniels Old #7 Black Lbl	85.02
Shueyville	Jameson	85.41
Shueyville	Malibu Coconut Rum	31.48
Shueyville	Tin Cup	20.63
Shueyville	Dekuyper Hot Damn!	11.81
Spencer	Canadian Mist Canadian Why Pet	99.54
Spencer	Calvert Extra Bl Whiskey	99.18
Spencer	Ole Smoky Cherry Moonshine	99.00
Spencer	UV Vodka PET	98.94
Spencer	Five O'clock Vodka	970.08
Spirit Lake	G & W Bourbon	99.90
Spirit Lake	Calvert Extra Bl Whiskey	99.18
Spirit Lake	Scoresby Rare Scotch	99.00
Spirit Lake	Rondiaz Rum White	99.00
Spirit Lake	Brown Jug Bourbon Cream	99.00
Stanton	Jose Cuervo Especial Reposado Tequila	94.44
Stanton	Black Velvet	89.58
Stanton	Captain Morgan Original Spiced	81.00
Stanton	Smirnoff Vodka 80 Prf	74.28
Stanton	Jack Daniel's Tennessee Fire	70.08
Storm Lake	UV Vodka PET	98.94
Storm Lake	Lucid Absinthe	97.50
Storm Lake	Lauder's	95.86
Storm Lake	Bacardi Classic Cocktails Mojito	90.00
Storm Lake	Fleischmann's Gin	9.96
Story City	Jim Beam Mini	8.10
Story City	Castillo Silver Rum	75.00
Story City	Jose Cuervo Authentic Lime Margarita	73.80
Story City	Kahlua Coffee Liqueur	71.96
Story City	Absolut Swedish Vodka 80 Prf	68.96
TRAER	Patron Tequila Silver	972.00
TRAER	Midnight Moon Cherry	93.78
TRAER	Midnight Moon Apple Pie	93.78
TRAER	Rich & Rare Reserve	926.25
TRAER	Dekuyper Michigan Cherry Liqueur	9.45
Urbana	Black Velvet	94.20
Urbana	Seagrams 7 Crown Bl Whiskey	63.00
Urbana	Smirnoff Vodka 80 Prf Mini	56.05
Urbana	Hawkeye Vodka	374.04
Urbana	Captain Morgan Original Spiced	326.16
Urbandale	Canadian Mist Canadian Why Pet	99.54
Urbandale	Uv Red (cherry) Vodka	98.94
Urbandale	Captain Morgan Spiced Barrel	972.00
Urbandale	Lauder's	97.62
Urbandale	Admiral Nelson Spiced Rum	962.01
Van Horne	Four Roses Single Barrel	60.52
Van Horne	Hornitos Plata	54.33
Victor	Dr. McGillicuddy's Apple Pie Mini	7.50
Victor	Dr. McGillicuddy's Peach Mini	7.50
Victor	Dr. Mcgillicuddy's Cherry Mini	7.50
Victor	Piehole Apple Pie Mini	7.35
Victor	Kinky Blue Mini	7.26
WALFORD	Jack Daniels Old #7 Black Lbl	994.84
WALFORD	Sobieski Vodka	98.94
WALFORD	Hawkeye Vodka	96.84
WALFORD	Jim Beam	94.44
WALFORD	1800 Silver Tequila	92.76
WEST BEND	Passport Scotch	993.12
WEST BEND	Red Stag w/4-50mls	99.30
WEST BEND	Fireball Cinnamon Whisky	96.00
WEST BEND	Cazadores Reposado	950.67
WEST BEND	Maker's 46	94.50
WEST UNION	Canadian Mist	99.54
WEST UNION	UV Vodka	985.80
WEST UNION	Seagrams Seven Crown Dark Honey	98.13
WEST UNION	"Ice 101 ,  Peppermint Schnapps"	97.57
WEST UNION	Three Olives Grape Vodka	97.44
WHITTEMORE	Paramount Apricot Flavored Brandy	93.84
WHITTEMORE	Midnight Moon Apple Pie	93.78
WHITTEMORE	Bacardi Limon	912.60
WHITTEMORE	Paramount Amaretto	90.90
WHITTEMORE	Jeremiah Weed 100prf Bourbon Liqueur	9.64
Walford	Malibu Coconut Rum	56.20
Walford	Canadian Club Whisky	35.46
Walford	Black Velvet	282.24
Walford	Jack Daniels Old #7 Black Lbl	280.32
Walford	Black Velvet Traveler	188.40
Walnut	Hawkeye Vodka	16.74
Walnut	Jim Beam Mini	16.20
Wapello	Old Crow	94.44
Wapello	Black Velvet Traveler	94.20
Wapello	Captain Morgan Original Spiced	81.54
Wapello	Barton Gin	70.56
Wapello	Five O'clock Vodka	64.80
West Branch	UV Candy Bar	9.75
West Branch	Skinnygirl Margarita	9.44
West Branch	Chi-Chi's Margarita W/tequila	9.25
West Branch	Admiral Nelson Cherry Spiced Rum	8.67
West Branch	Titos Handmade Mini	76.80
West Point	Johnnie Walker Black	62.98
West Point	Cruzan Strawberry Rum	61.50
West Point	Jack Daniels Old #7 Black Lbl	552.24
West Point	Black Velvet	470.40
West Point	Dekuyper Grape Pucker	47.24
Wilton	Old Crow	94.44
Wilton	Bacardi Superior Rum Mini	8.31
Wilton	Red Stag Black Cherry	78.70
Wilton	Smirnoff Vodka 80 Prf	74.28
Wilton	Malibu Coconut Rum	62.96
Winterset	Canadian Mist Canadian Why Pet	99.54
Winterset	Kessler Blend Whiskey	99.18
Winterset	Lady Bligh Spiced Rum	99.00
Winterset	Don Julio 1942	97.49
Winterset	Black Velvet Traveler	94.20
Woodward	Uv Blue (raspberry) Vodka	29.25
Woodward	Captain Morgan Spiced Rum	162.00
Zwingle	Absolut Swedish Vodka 80 Prf	68.96
Zwingle	Five O'clock Vodka	64.80
Zwingle	Goldschlager Cinnamon Schnapps Mini	46.90
Zwingle	Malibu Coconut Rum	44.96
Zwingle	Dekuyper Buttershots	23.62
\N	\N	\N
ADAIR	Malibu Coconut Rum	996.60
ADAIR	Cody Road Bourbon	920.14
ADAIR	Paramount Amaretto	91.20
ADAIR	Dr. Mcgillicuddy's Cherry Schnapps	893.94
ADAIR	Crown Royal Canadian Whisky Mini	890.76
ADEL	Christian Bros Brandy	991.00
ADEL	Jose Cuervo Especial Reposado Square	98.88
ADEL	Fulton''s Harvest Pumpkin Liqueur	97.80
ADEL	American Harvest Organic Spirit	97.80
ADEL	Beam's 8 Star Bl Whiskey	97.60
AKRON	Crown Royal Canadian Whisky	953.98
AKRON	Jose Cuervo Especial Reposado Flask	890.80
AKRON	Mccormick Vodka Pet	888.14
AKRON	Hennessy VS	88.03
AKRON	Five O'clock Vodka	7,141.68
ALTA VISTA	Bacardi Dragonberry	93.96
ALTA VISTA	Dekuyper Watermelon Pucker	91.44
ALTA VISTA	Rumple Minze Peppermint Schnapps Liqueur	90.88
ALTA VISTA	Rumchata	822.06
ALTA VISTA	Canadian Ltd Whisky	779.52
ANITA	Midnight Moon Apple Pie	998.49
ANITA	Dekuyper Hot Damn!	961.30
ANITA	Calvert Extra Bl Whiskey	938.98
ANITA	Paramount Apricot Flavored Brandy	931.31
ANITA	Midnight Moon Cherry	93.78
ANKENY	Hennessy VS Shepard Fairey	998.64
ANKENY	Rittenhouse Rye 100 Proof-HA	996.66
ANKENY	Tippy Cow Chocolate	990.00
ANKENY	Agavero Orange Tequila Liqueur	99.00
ANKENY	Midnight Moon Apple Pie w/Pourer & 2 Shot Glasses	99.00
ARLINGTON	Carolan's Irish Cream Liqueur	98.40
ARLINGTON	After Shock Cinnamon Liqueur Mini	94.97
ARLINGTON	Dekuyper Sour Apple Pucker	94.50
ARLINGTON	Rumchata Iced Coffee Pack	93.75
ARLINGTON	Kinky Liqueur Mini	91.79
ATLANTIC	Captain Morgan Tattoo	997.46
ATLANTIC	Courvoisier Vs Cognac	996.07
ATLANTIC	Paramount White Rum Traveler	994.92
ATLANTIC	Jeremiah Weed Peach Sweet Tea	994.17
ATLANTIC	Jim Beam Maple	993.00
AUDUBON	Canadian Mist	99.54
AUDUBON	Jim Beam Honey	99.30
AUDUBON	Kapali Coffee Liqueur	98.96
AUDUBON	Paramount Peach Flavored Brandy	98.64
AUDUBON	Ancient Age Bourbon	973.00
Ackley	Crown Royal Regal Apple	90.44
Ackley	Rich & Rare Canadian Whisky	80.82
Ackley	Five O'clock Vodka	75.12
Ackley	E & J Vs	72.00
Ackley	Fireball Cinnamon Whiskey	67.35
Akron	Bacardi Superior Rum	40.50
Akron	Paramount Amaretto	15.21
Akron	Jose Cuervo Especial Reposado Tequila	141.66
Akron	Five O'clock PET Vodka	121.44
Alburnett	Fleischmann's Royal Vodka	59.64
Alburnett	Bacardi Superior Rum	40.50
Alburnett	Jim Beam	189.12
Algona	Lauder's	97.62
Algona	Arrow Wild Cherry Flav Brandy	96.84
Algona	House Of Stuart	94.68
Algona	Jose Cuervo Especial Reposado Tequila	94.44
Algona	Kapali Coffee Liqueur	90.96
Ankeny	Canadian Mist Canadian Why Pet	99.54
Ankeny	Captain Morgan Long Island Iced Tea	99.00
Ankeny	Gordon's Gin London Dry - Pet	99.00
Ankeny	Patron Tequila Silver	981.00
Ankeny	Gordon's Vodka 80 Prf	94.68
Anthon	Windsor Canadian Pet	85.08
Anthon	Rich & Rare Canadian Whisky	80.82
Anthon	Paramount Peppermint Schnapps	6.09
Anthon	Black Velvet	436.44
Anthon	Crown Royal Regal Apple	311.52
Arnold's Park	Clan Macgregor Scotch	9.99
Arnold's Park	Chi-Chi's Pina Colada W/rum	9.75
Arnold's Park	Uv Citruv (citrus) Vodka	9.75
Arnold's Park	Dekuyper Watermelon Pucker	9.45
Arnold's Park	Chi-Chi's White Russian	9.25
BELLE PLAINE	St. Brendan's Superior Irish Cream Liqueur	996.52
BELLE PLAINE	Barton Gin	99.96
BELLE PLAINE	Dalwhinnie 15 Yr Single Malt Scotch	99.75
BELLE PLAINE	Captain Morgan Spiced Rum Mini	99.00
BELLE PLAINE	Tooters Apple-Tini Mini	98.93
BEVINGTON	New Amsterdam Vodka	993.60
BEVINGTON	Kinky Liqueur	945.00
BEVINGTON	Jack Daniels Old #7 Black Lbl Flat	928.43
BEVINGTON	Malibu Coconut Rum	913.80
BEVINGTON	Black Velvet Toasted Caramel	885.44
BUFFALO CENTER	Jameson	996.48
BUFFALO CENTER	Jose Cuervo Coconut Pineapple	98.40
BUFFALO CENTER	Crown Royal Xr Canadian Whiskey	98.24
BUFFALO CENTER	Cruzan Vanilla Rum	97.04
BUFFALO CENTER	Uv Ivory (vanilla) Vodka	95.96
Bancroft	Uv Grape Vodka	95.76
Bancroft	Black Velvet Traveler	94.20
Bancroft	Canadian Reserve Whisky	81.00
Bancroft	Ten High	80.16
Bancroft	Paramount Gin	77.40
Belmond	Crown Royal Canadian Whisky	966.78
Belmond	Black Velvet	94.20
Belmond	Kamora Coffee Liqueur	88.13
Belmond	Ten High	83.16
Belmond	Jose Cuervo Authentic Lime Margarita	73.80
Bloomfield	Calvert Extra Bl Whiskey	99.18
Bloomfield	Paramount Sloe Gin	8.13
Bloomfield	Phillips White Rum	72.00
Bloomfield	Paramount Gold Rum	72.00
Bloomfield	Hawkeye Blend Whiskey	68.58
Bondurant	Black Velvet Traveler	94.20
Bondurant	Tequila Rose Liqueur Mini	9.95
Bondurant	Uv Blue (raspberry) Vodka	9.75
Bondurant	E & J Vs	9.00
Bondurant	Fireball Cinnamon Whiskey	86.41
CAMBRIDGE	Black Velvet Traveler	985.76
CAMBRIDGE	Kinky Blue	97.50
CAMBRIDGE	Absolut Swedish Vodka 80 Prf	965.71
CAMBRIDGE	Arrow Peppermint Schnapps	95.82
CAMBRIDGE	Ryan's Cream Liqueur	94.45
CARTER LAKE	Southern Comfort Mini	996.38
CARTER LAKE	99 Cinnamon Mini	98.01
CARTER LAKE	Yukon Jack Canadian Liqueur	916.22
CARTER LAKE	Crown Royal Canadian Whisky Mini	908.05
CARTER LAKE	Dekuyper Sour Apple Pucker Traveler	873.75
CEDAR FALLS	Chivas Regal 12yr	996.40
CEDAR FALLS	Skinnygirl Sweet Rita	994.56
CEDAR FALLS	Smirnoff Amaretto	993.78
CEDAR FALLS	El Mayor Anejo Tequila	992.49
CEDAR FALLS	Pearl Citrus	990.36
CENTER POINT	Ryan's Cream Liqueur	993.74
CENTER POINT	Barton Vodka	987.20
CENTER POINT	Windsor Canadian Pet	968.04
CENTER POINT	Ten High	958.76
CENTER POINT	Jose Cuervo Silver w/1L Classic Light Margarita Mix	94.44
CHEROKEE	E & J Cask & Cream	99.00
CHEROKEE	Ole Smoky Lemon Drop Moonshine	99.00
CHEROKEE	Old Crow Traveler	980.04
CHEROKEE	Kahlua w/Absolut 50ml & White Russian Glass	98.94
CHEROKEE	Jack Daniel's Tennessee Fire	972.32
CHESTER	Canadian Club Whisky	85.71
CHESTER	Jameson	78.30
CHESTER	Bailey's Original Irish Cream	74.22
CHESTER	Black Velvet	737.43
CHESTER	Southern Comfort	672.15
CLARKSVILLE	Seagrams Extra Dry Gin	983.74
CLARKSVILLE	Crown Royal Canadian Whisky	959.42
CLARKSVILLE	Five O'clock	943.32
CLARKSVILLE	Dekuyper Luscious Peachtree Schnapps	94.50
CLARKSVILLE	Canadian Club Whisky	937.50
CLIVE	Skinnygirl Cucumber	996.72
CLIVE	Chi-Chi's Pina Colada W/rum	991.46
CLIVE	Burnett's Tropical Punch	99.00
CLIVE	Prairie Organic Gin	99.00
CLIVE	Hennessy VS Gold Box	989.64
COLO	Crown Royal Canadian Whisky Mini	99.00
COLO	Jose Cuervo Especial Reposado Square	99.00
COLO	Captain Morgan Original Spiced Rum Pet	972.00
COLO	Jack Daniels Old #7 Black Lbl Mini	963.00
COLO	Midnight Moon Strawberry	93.78
CONRAD	Dekuyper Hot Damn!	99.95
CONRAD	McCormick Vodka Mini	99.77
CONRAD	Bailey's Salted Caramel	99.40
CONRAD	Lauder's	99.06
CONRAD	Uv Cake Vodka	97.42
Camanche	Captain Morgan Spiced Rum	976.68
Camanche	Five Star	94.56
Camanche	1800 Silver Tequila	92.76
Camanche	Platinum 7X Vodka PET	90.00
Camanche	Platinum 7x Vodka	84.96
